year,month,NAME,state,age_under_5,age_5_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_84,age_85_plus,total_population,age_under_5_ratio,age_5_9_ratio,age_10_19_ratio,age_20_29_ratio,age_30_39_ratio,age_40_49_ratio,age_50_59_ratio,age_60_69_ratio,age_70_79_ratio,age_80_84_ratio,age_85_plus_ratio
2018,4,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,5,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,6,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,7,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,8,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,9,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,10,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,11,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2018,12,Maine,23,64204.6,68812.0,156155.6,155768.2,160701.6,163928.8,205930.0,198976.4,117644.8,30666.6,31055.8,1353844.4,0.04742391370825185,0.050827111298757825,0.11534235396623128,0.1150562058682667,0.1187001992252581,0.12108392958599969,0.1521075834120967,0.1469713949402162,0.08689683984363344,0.022651495253073396,0.022938972898214893
2019,1,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,2,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,3,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,4,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,5,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,6,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,7,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,8,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,9,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,10,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,11,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2019,12,Maine,23,63710.2,68741.0,155611.2,156140.4,164210.2,163077.6,202297.0,202197.8,124059.6,31509.2,31163.6,1362717.8,0.04675230631022798,0.05044404644894196,0.11419180111979164,0.11458014271186594,0.12050198507717445,0.1196708518814387,0.14845113199519372,0.14837833629237102,0.09103836465627733,0.0231223221711788,0.022868711335538434
2020,1,Maine,23,63215.8,68670.0,155066.8,156512.6,167718.8,162226.4,198664.0,205419.2,130474.4,32351.8,31271.4,1371591.2,0.04608938873331938,0.05006593801418382,0.11305613509331351,0.11411023926079433,0.12228045790903296,0.11827605776415014,0.14484199082058852,0.14976707345453952,0.09512630293924312,0.023587057134808097,0.022799358876026618
